subject,item,accuracy,latency,length,frequency
41,clay,1,523,4,15.99
41,col,0,1030,3,3.65
41,college,1,540,7,102.39
41,comet,1,613,5,2.64
41,condom,1,562,6,2.54
41,conduit,0,675,7,1.73
41,consul,0,516,6,2.09
41,convent,1,781,7,5.51
41,copse,0,466,5,1.25
41,cordon,1,949,6,1.61
41,cortex,1,612,6,3.69
41,costume,1,497,7,6.73
41,cotton,1,521,6,24.4
41,coup,0,533,4,16.97
41,coupon,1,523,6,5.81
41,cousin,1,833,6,18.09
41,cove,1,548,4,2.85
41,crag,1,837,4,4
41,creek,1,610,5,3.18
41,croft,0,919,5,2.54
41,crust,1,737,5,6.64
41,crux,0,504,4,2.23
41,crypt,1,687,5,3.54
41,crystal,1,554,7,21.11
41,culprit,1,584,7,1.97
41,cult,1,800,4,9.11
41,curfew,1,482,6,2.47
41,dad,0,1630,3,73.2
41,debt,1,471,4,54.15
41,deceit,1,610,6,2.15
41,deed,1,1019,4,6.63
41,delta,1,575,5,6.85
41,demon,1,443,5,3
41,den,1,1025,3,4.86
41,depot,1,917,5,6.93
41,desk,1,553,4,45.15
41,dessert,1,950,7,3.1
41,diesel,1,566,6,12.97
41,digit,1,718,5,2.04
41,disc,1,499,4,16.24
41,disco,1,494,5,7.62
41,dolphin,1,508,7,7.81
41,dome,1,733,4,6.52
41,door,1,467,4,253.65
41,dough,1,440,5,3.25
41,drama,1,479,5,35.58
41,drought,1,461,7,6.44
41,duff,0,374,4,2.28
41,duke,1,691,4,33.42
41,dune,1,799,4,1.72
41,dusk,1,451,4,6.18
41,duvet,1,338,5,2.69
41,earl,1,459,4,23.4
41,easel,1,1804,5,1.77
41,easter,1,466,6,17.94
41,eel,0,462,3,1.91
41,effort,1,543,6,77.93
41,egg,1,429,3,25.16
41,elf,1,470,3,3.39
41,elite,1,464,5,13
41,emblem,1,657,6,1.97
41,engine,1,798,6,50.12
41,epoch,0,486,5,1.8
41,era,1,492,3,22.32
41,ewe,1,523,3,1.32
41,ex,1,3053,2,8.34
41,faeces,0,445,6,3.19
41,faith,1,533,5,52.8
41,falcon,1,643,6,2.79
41,famine,1,545,6,6.67
41,farce,1,721,5,3.19
41,fibre,1,555,5,15.34
41,fife,0,891,4,4.13
41,fig,1,419,3,16.46
41,filth,1,807,5,2.82
41,fin,1,633,3,3.1
41,finch,1,963,5,2.97
41,fir,1,531,3,2.51
41,firth,0,724,5,3.51
41,fist,1,611,4,9.83
41,flair,1,718,5,3.66
41,flask,1,478,5,3.07
41,flint,1,885,5,5.19
41,flue,0,740,4,1.69
41,flux,0,638,4,5
41,foetus,1,558,6,2.39
41,fondant,1,466,7,2.5
41,food,1,580,4,189.92
41,forest,1,549,6,72.37
41,format,1,504,6,22.85
41,fortune,1,533,7,21.26
41,franc,0,562,5,2.98
41,franklin,0,1119,8,4.61
41,friar,0,455,5,4.06
41,friend,1,405,6,168.63
41,frock,1,535,5,2.34
41,gait,0,453,4,1.58
41,gal,0,720,3,1.44
41,gala,1,763,4,4.22
41,gale,1,554,4,4.59
41,gamma,1,794,5,3.83
41,gang,1,386,4,15.51
41,gap,1,472,3,34.42
41,garlic,1,472,6,8.02
41,gen,0,991,3,3.86
41,gene,1,806,4,22.4
41,genre,1,540,5,6.05
41,genus,0,1299,5,3.71
41,ghetto,1,498,6,2.15
41,giant,1,582,5,27.78
41,gill,1,700,4,8.06
41,girl,1,473,4,157.62
41,gist,1,661,4,1.66
41,glass,1,427,5,98.56
41,glee,1,541,4,1.73
41,globe,1,517,5,6.84
41,gloom,1,638,5,9.76
41,glove,1,664,5,3.92
41,goblin,1,923,6,4.26
41,grid,1,561,4,11.39
41,griffin,0,850,7,3.09
41,grove,1,2029,5,7.33
41,guise,1,795,5,3.97
41,guitar,1,632,6,27.05
41,gulf,1,833,4,33.42
41,gun,1,472,3,35.04
41,hall,1,499,4,121.47
41,hangar,1,1189,6,2.25
41,hank,0,844,4,3.55
41,harp,1,503,4,2.81
41,haven,1,606,5,6.6
41,havoc,1,577,5,3.41
41,hay,0,451,3,11.32
41,heathen,0,1233,7,1.2
41,height,1,676,6,37.81
41,heir,1,662,4,9.85
41,helmet,1,631,6,6.9
41,hero,1,524,4,22.99
41,hill,1,478,4,70.88
41,hockey,1,695,6,6.01
41,horde,0,481,5,1.65
41,horn,1,428,4,10.2
41,horror,1,531,6,21.26
41,hostel,1,544,6,5.37
41,hour,1,433,4,113.36
41,hydra,0,1771,5,1.77
41,hygiene,1,621,7,7.79
41,id,1,1244,2,4.21
41,incest,1,529,6,3.05
41,islam,0,390,5,6.87
41,isle,1,684,4,13.8
41,ivy,1,640,3,6.11
41,jade,0,384,4,4.1
41,jaguar,1,1894,6,5.09
41,jargon,1,750,6,5.21
41,jay,0,394,3,9.4
41,jew,1,1263,3,4.19
41,jihad,0,504,5,1.12
41,joy,1,442,3,29.56
41,junta,0,425,5,1.85
41,kernel,1,466,6,2.2
41,kestrel,1,1072,7,1.44
41,kettle,1,493,6,9.25
41,kilo,0,466,4,1.53
41,kin,1,598,3,8.09
41,kit,1,444,3,18.5
41,kite,1,561,4,7.16
41,kiwi,1,703,4,1.98
41,la,0,727,2,47.54
41,laird,0,698,5,2.81
41,lake,1,587,4,39.66
41,lamp,1,418,4,13.58
41,lark,1,718,4,2.5
41,lattice,1,553,7,3.5
41,laurel,1,614,6,2.08
41,lava,1,576,4,4.64
41,lea,0,500,3,10.1
41,ledge,1,476,5,3.81
41,leech,1,794,5,1.88
41,legend,1,520,6,12.49
41,lens,1,683,4,6.72
41,leopard,1,672,7,2.39
41,lesson,1,656,6,22.78
41,lettuce,1,514,7,3.98
41,ley,0,548,3,1.98
41,lily,1,712,4,16.03
41,limb,1,467,4,6.5
41,linen,1,676,5,9.55
41,liquor,1,442,6,4.32
41,litre,1,531,5,5.09
41,lobe,1,721,4,1.65
41,loch,1,1004,4,13.07
41,lotus,1,544,5,8.65
41,lough,0,545,5,2.51
41,louvre,1,690,6,2.04
41,lust,1,509,4,4.92
41,lustre,1,733,6,1.54
41,maggot,1,602,6,2.35
41,magma,1,1228,5,1.89
41,maid,1,876,4,9.43
41,maize,0,518,5,3.3
41,mama,0,815,4,5.56
41,mammoth,1,6757,7,2.09
41,mane,1,790,4,1.8
41,manor,1,538,5,19.12
41,maple,1,563,5,3.75
41,marble,0,733,6,13.75
41,marquee,1,638,7,2.2
41,martin,1,542,6,53.15
41,mattress,1,467,8,5.04
41,mead,1,677,4,2.75
41,medal,1,632,5,11.16
41,membrane,1,668,8,8.86
41,merchant,1,579,8,18.41
41,methyl,1,634,6,1.75
41,mini,1,678,4,8.07
41,moat,1,662,4,2.84
41,mode,1,526,4,27.35
41,mogul,1,894,5,1.57
41,monarch,1,444,7,7.63
41,monkey,1,552,6,5.81
41,month,1,652,5,150.11
41,moon,1,397,4,29.77
41,moth,1,639,4,2.8
41,motto,1,561,5,3.46
41,mound,1,582,5,4.87
41,mountain,1,521,8,39.61
41,mousse,1,511,6,2.23
41,mule,1,3675,4,1.88
41,murphy,0,811,6,9.6
41,muscle,1,466,6,17.83
41,music,1,494,5,150.19
41,mutton,1,747,6,2.01
41,myth,1,489,4,14.94
41,napkin,1,483,6,1.96
41,neighbour,1,505,9,17.76
41,nelson,0,489,6,10.04
41,neon,1,491,4,2.54
41,news,1,525,4,145.58
41,niece,1,524,5,4.77
41,noise,1,485,5,46.56
41,norm,0,495,4,10.03
41,nozzle,1,578,6,1.81
41,nun,1,629,3,4.45
41,oak,1,461,3,16.35
41,oath,1,551,4,5.47
41,oboe,0,395,4,1.32
41,opus,0,681,4,1.16
41,orchard,1,530,7,5.24
41,orchid,1,638,6,2.1
41,ordnance,0,1101,8,3.95
41,ore,0,463,3,4.82
41,organ,1,564,5,13.4
41,oscar,1,640,5,6.54
41,ostrich,1,1142,7,1.37
41,ox,0,433,2,1.92
41,oxide,0,418,5,4.02
41,pact,1,584,4,10.7
41,paddock,1,513,7,2.46
41,padre,0,1037,5,1.29
41,pageant,1,631,7,1.91
41,pamphlet,1,726,8,4.07
41,pane,1,984,4,1.34
41,pang,1,675,4,1.88
41,papa,1,940,4,4.86
41,parent,1,579,6,37.31
41,parish,1,611,6,39.42
41,parkin,0,1092,6,2.23
41,parsley,1,668,7,3.83
41,parson,0,609,6,2.51
41,party,1,428,5,403.06
41,pastel,1,499,6,3.36
41,pastry,1,563,6,5.04
41,path,1,494,4,62.51
41,peace,1,481,5,88.8
41,pellet,1,1132,6,2.26
41,penguin,1,600,7,4.74
41,perry,0,1236,5,5.33
41,person,1,553,6,249.82
41,phoenix,1,697,7,5.61
41,pi,0,479,2,6.15
41,pint,1,745,4,12.35
41,pippin,0,461,6,1.38
41,pistol,1,450,6,6.09
41,platform,1,910,8,25.65
41,plea,1,784,4,11.58
41,plinth,1,984,6,1.54
41,plum,1,492,4,2.87
41,poem,1,925,4,24.64
41,pollen,1,461,6,3.34
41,pond,1,507,4,17.27
41,poplar,0,889,6,1.24
41,poppy,0,596,5,2.67
41,porch,1,648,5,5.49
41,pork,1,468,4,5.86
41,porridge,1,2776,8,2.91
41,portrait,1,763,8,17.37
41,pride,1,429,5,29.24
41,priest,1,755,6,21.22
41,prince,1,573,6,59.37
41,protein,1,545,7,28.45
41,prowess,1,718,7,2.83
41,psalm,1,849,5,2.27
41,pub,1,376,3,38.21
41,pulpit,1,695,6,2.75
41,pupil,1,664,5,23.21
41,quirk,1,803,5,1.35
41,radar,1,518,5,6.77
41,ranch,1,494,5,1.36
41,realm,1,717,5,10.53
41,reed,1,2240,4,9.54
41,rep,1,951,3,2.48
41,reptile,1,641,7,1.2
41,requiem,1,488,7,1.62
41,rhythm,1,486,6,15.23
41,rind,1,757,4,2.2
41,rite,1,1355,4,2.85
41,robot,1,436,5,4.5
41,role,1,594,4,182.2
41,rouble,0,515,6,1.96
41,routine,1,596,7,32.16
41,rump,1,727,4,3.1
41,rye,1,1194,3,4.73
41,saffron,1,682,7,1.84
41,salad,1,507,5,11.43
41,salon,1,674,5,7.1
41,science,1,727,7,105.97
41,scope,1,741,5,34.38
41,scot,0,1422,4,4.81
41,script,1,428,6,12.39
41,scroll,1,538,6,2.14
41,scrum,1,449,5,3.34
41,scum,1,759,4,5.78
41,sect,0,468,4,2.55
41,sector,1,664,6,87.2
41,semen,1,894,5,1.63
41,senate,1,501,6,13.06
41,serpent,1,961,7,2.49
41,settee,1,1632,6,3.32
41,shale,1,624,5,1.69
41,shallot,1,649,7,1.63
41,shark,1,468,5,3.19
41,shawl,1,674,5,2.46
41,sheath,0,784,6,1.67
41,shilling,1,681,8,3.84
41,shrapnel,1,915,8,1.59
41,shrub,1,546,5,2.61
41,si,1,1386,2,5.98
41,sickle,1,587,6,1.65
41,siege,1,625,5,8.53
41,sikh,0,461,4,1.94
41,silk,1,557,4,22.63
41,sill,1,770,4,2.43
41,sine,0,531,4,1.88
41,slab,1,517,4,4.63
41,slag,1,1349,4,1.88
41,slime,1,992,5,1.52
41,sludge,1,684,6,2.12
41,snail,1,796,5,2.94
41,soccer,1,562,6,13.24
41,soda,1,505,4,3.66
41,soul,1,558,4,30.26
41,sparrow,1,439,7,1.91
41,spasm,1,546,5,1.91
41,spate,0,3455,5,3.31
41,speech,1,486,6,78.32
41,sphincter,0,611,9,3.46
41,spider,1,456,6,6.71
41,spinach,1,2629,7,1.99
41,spree,1,630,5,1.89
41,squirrel,1,2675,8,2.37
41,stair,1,410,5,3.69
41,statue,1,1152,6,9.32
41,stature,1,581,7,4.07
41,statute,0,1092,7,15.57
41,stead,1,4891,5,2.9
41,stein,0,922,5,3.1
41,strife,1,748,6,2.92
41,sulphur,1,586,7,8.33
41,sultan,1,2456,6,4.62
41,sum,1,584,3,44.09
41,surgeon,1,495,7,10.52
41,sword,1,446,5,14.77
41,symbol,1,758,6,17.93
41,symptom,1,602,7,5.7
41,syntax,1,683,6,5.82
41,tale,1,455,4,20.99
41,tank,1,495,4,33.24
41,tariff,1,542,6,6.69
41,team,1,404,4,189.22
41,tech,0,423,4,3
41,temple,1,602,6,21.08
41,tempo,1,598,5,3.49
41,tendon,1,669,6,1.65
41,tennis,1,556,6,28.67
41,tent,1,468,4,11.61
41,terrain,1,757,7,6.2
41,terror,1,531,6,15.12
41,terry,1,718,5,25.45
41,text,1,454,4,76.65
41,theft,1,597,5,17.27
41,theme,1,824,5,38.57
41,thistle,1,589,7,2.53
41,thrift,1,532,6,1.85
41,throat,1,481,6,32.29
41,throne,1,497,6,12.19
41,thyme,1,562,5,1.65
41,titan,1,683,5,1.18
41,tod,0,418,3,3.51
41,toilet,1,439,6,15.78
41,tongue,1,703,6,24.66
41,tooth,1,585,5,6.49
41,torque,1,735,6,6.04
41,tot,0,539,3,1.84
41,totem,1,714,5,1.38
41,toy,1,480,3,9.77
41,tract,1,731,5,5.6
41,trait,1,1014,5,3
41,tram,1,541,4,4.25
41,trance,1,774,6,2.08
41,trauma,1,872,6,5.23
41,tray,1,631,4,14.39
41,tribute,1,581,7,15.18
41,trifle,1,435,6,2.97
41,trio,1,551,4,7.42
41,tub,1,469,3,3.1
41,tungsten,0,461,8,1.15
41,tunic,1,517,5,2.79
41,turmoil,1,1209,7,5.48
41,tweed,1,506,5,7.5
41,tycoon,0,387,6,2.03
41,uncle,1,505,5,35.43
41,urine,1,534,5,8.06
41,vaccine,1,621,7,3.81
41,vale,0,1043,4,7.09
41,valve,1,711,5,7.49
41,vassal,0,581,6,1.17
41,vat,0,834,3,23.82
41,veal,1,822,4,1.47
41,vehicle,1,473,7,42.23
41,venom,1,723,5,2.56
41,verdict,1,472,7,14.24
41,verse,1,451,5,14.4
41,vessel,1,468,6,14.1
41,vial,0,546,4,1.59
41,vigil,1,555,5,2.14
41,viking,1,679,6,4.78
41,village,1,583,7,113.4
41,villain,1,521,7,3.15
41,volume,1,474,6,53.62
41,vortex,1,610,6,1.73
41,waist,1,482,5,14.2
41,ward,1,603,4,35.47
41,weir,0,471,4,5.33
41,wharf,1,712,5,3.4
41,wheat,1,588,5,9.79
41,whore,1,508,5,2.9
41,widow,1,1799,5,15.76
41,willow,1,675,6,3.51
41,witch,1,632,5,6.16
41,woman,1,397,5,232.13
41,wrath,1,616,5,3.66
41,wreath,1,712,6,1.82
41,wright,0,693,6,19.72
41,wrist,1,512,5,10.56
41,yeast,1,648,5,3.89
41,yoga,1,506,4,2.18
41,yoghurt,1,522,7,2.93
41,youth,1,450,5,54.15
41,zenith,0,494,6,2.31
41,zero,1,428,4,22.86
41,zest,1,556,4,1.86
42,abbey,1,454,5,19.42
42,abbot,1,875,5,5.88
42,acre,1,509,4,5.75
42,aegis,0,393,5,1.42
42,affair,1,737,6,33.04
42,aide,1,995,4,2.77
42,aisle,1,626,5,4.68
42,alley,1,500,5,6.42
42,alp,1,606,3,1.35
42,alpha,1,581,5,11.21
42,altar,1,1114,5,8.95
42,ambit,0,757,5,1.83
42,ankle,1,551,5,9.73
42,apple,1,553,5,26.54
42,arab,1,668,4,26.38
42,arrow,1,563,5,10.4
42,arse,1,565,4,5.55
42,arson,1,624,5,3.23
42,ass,1,428,3,3.2
42,atom,1,541,4,5.52
42,auto,1,480,4,2.56
42,axis,1,750,4,10.41
42,axle,1,980,4,1.66
42,bacon,0,592,5,14.62
42,badge,1,498,5,5.55
42,bale,1,452,4,1.45
42,bamboo,1,529,6,2.9
42,barley,1,600,6,5.87
42,barrow,1,686,6,5.68
42,basil,1,1105,5,7.98
42,batch,1,1045,5,8.06
42,batten,0,1348,6,1.41
42,bazaar,1,986,6,2.37
42,beast,1,830,5,9.11
42,beech,1,580,5,4.3
42,ben,1,551,3,31.75
42,bench,1,450,5,20.02
42,bile,1,591,4,11.83
42,bin,1,539,3,10.08
42,binge,1,524,5,1.44
42,blade,1,466,5,11.08
42,blob,1,710,4,1.92
42,bloke,1,458,5,13.11
42,blouse,1,668,6,5.28
42,bonnet,1,877,6,4.13
42,bonus,1,526,5,13.95
42,boogie,1,640,6,1.61
42,booth,0,720,5,6.11
42,bosom,1,2465,5,2.7
42,bourbon,1,779,7,1.4
42,brass,1,1087,5,15.31
42,breath,1,637,6,51.57
42,bride,1,832,5,11.19
42,brine,1,428,5,1.71
42,brink,1,552,5,4.21
42,bureau,1,651,6,14.42
42,burgh,0,705,5,2.28
42,bush,1,471,4,37.68
42,cab,1,520,3,15.47
42,cabin,1,472,5,11.18
42,canvas,1,637,6,11.39
42,capsule,1,780,7,2.19
42,car,1,446,3,278.73
42,carbon,1,557,6,24.63
42,cargo,1,950,5,8.74
42,carrot,1,845,6,3.83
42,cartel,1,755,6,2.8
42,cartridge,1,1003,9,3.02
42,cat,1,449,3,39.52
42,cattle,1,485,6,25.69
42,cave,1,492,4,12.75
42,cedar,1,835,5,1.74
42,cell,1,463,4,55.18
42,cellar,1,634,6,6.93
42,cert,1,668,4,1.89
42,champagne,1,673,9,19.31
42,chancel,0,676,7,1.51
42,chaos,1,659,5,16.4
42,chariot,1,531,7,2.32
42,charlotte,1,863,9,15.65
42,chasm,0,854,5,1.35
42,chest,1,825,5,37.99
42,chi,1,685,3,2.64
42,chick,1,522,5,3.11
42,chilli,0,617,6,1.93
42,chord,0,818,5,5.7
42,chunk,1,522,5,2.98
42,chute,1,689,5,1.37
42,circuit,1,648,7,26.44
42,cistern,1,697,7,2.67
42,clan,1,456,4,4.36
42,client,1,823,6,60.99
42,clone,1,539,5,3.6
42,cloth,1,522,5,19.67
42,cob,1,548,3,1.5
42,cobalt,1,1477,6,2.94
42,coca,1,658,4,2.19
42,cocoa,1,527,5,5.14
42,coffee,1,523,6,66.66
42,coffin,1,520,6,13.97
42,cognac,1,838,6,1.39
42,cola,1,665,4,2.09
42,colon,1,539,5,7.86
42,colonel,0,931,7,19.61
42,column,1,509,6,28.43
42,coma,1,868,4,2.54
42,combo,1,716,5,2.47
42,comma,1,533,5,2.01
42,commerce,1,650,8,16.17
42,comrade,0,567,7,3.42
42,cone,1,522,4,4.36
42,corpse,1,838,6,8.3
42,corpus,0,831,6,7.24
42,creed,1,601,5,7.85
42,cricket,1,747,7,33.06
42,crisis,1,663,6,59.03
42,cub,0,508,3,1.61
42,cue,1,510,3,4.59
42,cuisine,1,882,7,4.36
42,daisy,1,799,5,6.37
42,dale,1,491,4,7.38
42,dane,1,549,4,3.83
42,deacon,1,975,6,2.69
42,dean,0,526,4,20.06
42,dearth,0,891,6,1.19
42,degree,1,1106,6,99.72
42,dell,1,468,4,3.55
42,denim,1,522,5,2.4
42,dew,1,534,3,2.8
42,dickens,0,526,7,6.79
42,dirt,1,551,4,10.06
42,doctrine,1,620,8,17.2
42,doe,1,481,3,6.05
42,dogma,1,652,5,2.59
42,dole,1,598,4,5.91
42,doll,1,505,4,7.51
42,domain,1,541,6,16.71
42,donkey,1,565,6,5.49
42,dragon,1,543,6,9
42,drake,1,614,5,3.13
42,duct,1,480,4,2.66
42,duet,1,766,4,1.78
42,dung,0,538,4,2.23
42,duo,1,853,3,3.73
42,eagle,1,464,5,12.87
42,ear,1,519,3,28.76
42,eaves,1,945,5,1.89
42,ego,1,471,3,9.71
42,elm,1,789,3,2.51
42,enzyme,1,596,6,7.41
42,ethos,1,596,5,4.42
42,event,1,597,5,103.89
42,fa,0,956,2,15.66
42,facet,0,1375,5,2.18
42,fame,1,773,4,12.1
42,fauna,1,556,5,3.58
42,feat,1,586,4,3.87
42,fen,0,672,3,5.56
42,fiat,1,868,4,3.44
42,finn,0,418,4,5.92
42,flak,0,551,4,1.92
42,flea,1,528,4,1.83
42,flesh,1,569,5,25.43
42,flora,1,538,5,13.32
42,foe,1,473,3,3.81
42,font,1,473,4,3.03
42,fort,1,485,4,10.67
42,fountain,1,482,8,6.82
42,fraud,1,595,5,17.97
42,frieze,1,899,6,1.27
42,frog,1,682,4,5.1
42,fun,1,540,3,51.21
42,fungus,1,529,6,2.95
42,furnace,1,745,7,2.91
42,gable,1,646,5,2.21
42,gallon,1,699,6,3.6
42,gem,1,735,3,3.08
42,genius,1,496,6,11.15
42,germ,1,518,4,1.7
42,gibbon,0,706,6,1.64
42,gig,1,502,3,5.73
42,gilt,1,647,4,4.01
42,gland,1,484,5,2.61
42,glen,1,503,4,9.64
42,gluten,1,510,6,1.8
42,goal,1,517,4,59.38
42,goat,1,503,4,6.28
42,gold,1,829,4,77.92
42,gorse,1,667,5,1.51
42,grain,1,623,5,18.07
42,gram,1,606,4,2.23
42,grammar,1,534,7,24.23
42,grange,1,590,6,4.58
42,grape,1,784,5,2.84
42,greed,1,705,5,4.93
42,grist,0,945,5,1.28
42,guilt,0,575,5,17.7
42,guru,0,474,4,2.09
42,gust,1,646,4,1.45
42,hair,1,550,4,144.53
42,halo,1,868,4,1.63
42,harem,0,779,5,2.18
42,hart,1,447,4,6.2
42,haste,1,623,5,4.41
42,hat,1,995,3,31.37
42,heart,0,572,5,137.32
42,hearth,1,534,6,4.01
42,heath,1,460,5,13.41
42,hectare,1,526,7,1.96
42,helm,1,600,4,2.74
42,hen,1,602,3,4.46
42,hermit,1,536,6,1.24
42,hick,0,548,4,2.27
42,hilt,1,625,4,1.52
42,honey,0,537,5,14.79
42,hoof,1,482,4,1.26
42,hormone,1,616,7,4.42
42,horse,1,514,5,77.61
42,hotel,1,514,5,114.47
42,hub,0,548,3,2.96
42,hue,0,459,3,2.18
42,hun,0,597,3,2.02
42,icon,1,480,4,5.01
42,idea,1,420,4,217.03
42,idiom,1,644,5,2.69
42,idiot,1,712,5,6.49
42,idol,1,525,4,2.6
42,impulse,1,663,7,7.41
42,inn,1,584,3,15.4
42,insect,1,542,6,7.56
42,ion,1,529,3,4.84
42,jean,1,995,4,30.63
42,jeep,0,618,4,4.44
42,johnny,1,1239,6,15.48
42,judo,0,725,4,1.37
42,june,1,658,4,145.9
42,jungle,1,460,6,9.77
42,keel,0,424,4,1.75
42,kiln,0,442,4,1.82
42,king,1,506,4,163.88
42,kiosk,1,710,5,1.87
42,kitchen,1,428,7,82.47
42,kitten,1,494,6,2.5
42,knack,1,860,5,2.21
42,knob,1,540,4,2.81
42,lad,1,556,3,19.69
42,lagoon,1,794,6,2.03
42,lama,0,1263,4,1.32
42,lane,1,494,4,45.33
42,lantern,1,562,7,2.56
42,larva,1,882,5,1.25
42,lass,1,609,4,4.39
42,law,1,386,3,270.33
42,lawn,1,622,4,10.82
42,leash,1,715,5,1.73
42,lee,1,1322,3,37.06
42,lemon,1,567,5,12.19
42,lid,1,716,3,10.87
42,lilac,1,1033,5,1.89
42,limbo,1,544,5,1.82
42,lip,1,489,3,15.92
42,lipid,1,615,5,2.68
42,loo,1,579,3,4.35
42,lore,1,753,4,1.62
42,loss,1,590,4,116.02
42,lot,1,586,3,184.83
42,luck,0,594,4,32.13
42,lung,1,506,4,9.33
42,lymph,1,546,5,1.85
42,mac,0,368,3,9.82
42,mace,1,747,4,1.77
42,magnet,1,610,6,3.22
42,mall,1,547,4,2.93
42,mam,1,537,3,5.13
42,mammal,1,743,6,2.86
42,mango,1,517,5,1.14
42,marc,0,499,4,6.77
42,mare,1,502,4,6.36
42,margin,1,492,6,14.58
42,marrow,1,579,6,3.15
42,marsh,1,520,5,10.3
42,mason,1,604,5,9.32
42,mast,1,442,4,4.63
42,matrix,1,600,6,14.33
42,matron,1,670,6,3.98
42,mavis,0,426,5,2.46
42,mayhem,1,601,6,1.71
42,mayor,1,889,5,22.64
42,maze,1,497,4,4.71
42,meadow,1,492,6,6.7
42,meal,1,542,4,42.65
42,meat,1,512,4,36
42,mecca,0,443,5,1.95
42,melon,1,558,5,2.03
42,menu,1,607,4,15.95
42,method,1,988,6,90.91
42,metre,1,485,5,9
42,mick,0,496,4,15.08
42,midi,0,534,4,2.32
42,mile,1,509,4,32.36
42,mirth,1,766,5,1.78
42,missus,1,708,6,1.86
42,mite,1,718,4,2.08
42,mole,1,520,4,5.72
42,mom,1,571,3,2.63
42,moment,1,479,6,221.46
42,money,1,535,5,373.67
42,monk,0,489,4,6.33
42,mood,1,553,4,32.89
42,morning,1,537,7,211.44
42,morrow,1,1226,6,1.77
42,mosque,1,536,6,3.13
42,moss,1,556,4,8.56
42,moustache,1,717,9,6.07
42,movie,1,667,5,17.97
42,mu,0,430,2,2.19
42,mucus,1,576,5,2.28
42,mufti,0,451,5,1.99
42,mustard,1,671,7,4.87
42,nape,0,805,4,2.17
42,nausea,1,719,6,2.84
42,nave,0,757,4,4.48
42,nectar,1,578,6,1.47
42,negro,1,582,5,1.6
42,nephew,1,536,6,7.29
42,ness,0,545,4,2.1
42,nexus,0,499,5,1.2
42,nil,1,723,3,8.39
42,nipple,1,535,6,1.53
42,node,1,1363,4,7.72
42,noon,1,567,4,7.27
42,noun,1,586,4,6.27
42,nova,0,439,4,2.75
42,nucleus,1,636,7,6.7
42,nylon,1,578,5,6.94
42,ocean,1,843,5,20.23
42,octave,1,633,6,2.3
42,onslaught,1,813,9,3.18
42,onus,1,821,4,2.41
42,ordeal,1,611,6,6.06
42,ounce,1,608,5,3.38
42,oven,1,491,4,13.48
42,owl,1,501,3,11.51
42,ozone,1,439,5,12.85
42,paisley,1,884,7,6.98
42,pal,1,567,3,5.42
42,palace,1,580,6,50.26
42,palate,1,968,6,1.56
42,pancreas,1,735,8,1.86
42,parcel,1,518,6,7.32
42,parquet,1,710,7,1.43
42,pastor,1,1158,6,2.58
42,patten,0,826,6,8.76
42,pea,1,475,3,1.73
42,pear,1,568,4,2.31
42,peasant,1,606,7,16.45
42,peat,1,1004,4,8.98
42,pebble,1,561,6,1.93
42,pelvis,1,639,6,2.02
42,penis,1,814,5,5.34
42,pep,0,611,3,2.13
42,peril,1,586,5,2.98
42,pest,1,464,4,4.85
42,petrol,1,794,6,23.68
42,pie,1,683,3,11.59
42,pier,1,418,4,5.56
42,pigment,1,496,7,2.24
42,pilgrim,1,645,7,2.14
42,pill,1,446,4,5.98
42,pillar,1,712,6,4.88
42,piston,1,601,6,1.76
42,plaid,1,966,5,1.14
42,planet,1,625,6,18.09
42,plasma,1,506,6,9.72
42,ploy,1,593,4,2.97
42,poet,1,524,4,22.18
42,polo,1,526,4,5.65
42,poly,1,947,4,2.86
42,pomp,0,480,4,1.25
42,pore,1,533,4,2.72
42,prison,1,496,6,64.3
42,prose,0,739,5,9
42,proton,1,617,6,2.05
42,psyche,1,587,6,2.46
42,pudding,1,608,7,8.85
42,pursuit,1,533,7,12.85
42,quartz,1,617,6,2.52
42,quay,1,643,4,4.69
42,quota,1,573,5,8.48
42,relic,0,473,5,2
42,ribbon,1,559,6,6.69
42,rice,1,523,4,17.06
42,rift,0,700,4,4.54
42,road,1,386,4,274.01
42,robin,1,620,5,21.27
42,rod,1,812,3,13.74
42,rota,0,641,4,1.66
42,rowan,0,486,5,1.43
42,rubble,1,582,6,4.22
42,rug,1,472,3,7.27
42,rugby,1,646,5,34.45
42,rune,1,479,4,3.59
42,sac,1,674,3,1.38
42,saga,1,446,4,4.24
42,sale,1,640,4,90.27
42,saloon,1,553,6,5.56
42,sash,1,955,4,1.81
42,savoy,1,601,5,3.51
42,scandal,1,543,7,14.73
42,scarf,1,535,5,5.6
42,scene,1,605,5,68.04
42,schema,0,771,6,2.78
42,sea,1,442,3,130.45
42,self,1,517,4,36.78
42,sequel,1,598,6,2.63
42,sergeant,0,1163,8,26.33
42,sermon,1,1054,6,3.97
42,shah,0,453,4,10.89
42,sheen,1,448,5,2.24
42,sheet,1,463,5,42.23
42,shelf,1,535,5,14.21
42,sheriff,1,526,7,9.48
42,shire,1,658,5,2.81
42,shirt,1,429,5,28.03
42,sib,0,493,3,2.28
42,silt,1,532,4,1.78
42,siren,1,764,5,2.57
42,skill,1,478,5,35.09
42,skull,1,560,5,11.36
42,sleeve,1,817,6,9.59
42,slogan,1,675,6,4.73
42,slough,1,706,6,2.21
